index,date,time_seconds,n_valid_components,n_valid_stations,rmse_m,rmse_mm,mae_m,mae_mm,max_abs_m,max_abs_mm,n_valid_velocity_components,n_valid_velocity_stations,velocity_rmse_m_per_s,velocity_rmse_mm_per_day,velocity_mae_m_per_s,velocity_mae_mm_per_day,velocity_max_abs_m_per_s,velocity_max_abs_mm_per_day
784,2000-01-01T11:59:00,43140.0,6,2,0.004068005830049515,4.068005830049515,0.002836603671312332,2.836603671312332,0.008037657476961613,8.037657476961613,6,2,3.103489687461547e-09,0.26814150899667766,2.23966245549434e-09,0.19350683615471098,6.183938250359233e-09,0.5342922648310378
785,2000-01-02T11:59:00,129540.0,6,2,0.004524850286543369,4.524850286543369,0.0030969574581831694,3.0969574581831694,0.00957984384149313,9.57984384149313,6,2,2.617903005486255e-09,0.22618681967401244,1.7837891164163011e-09,0.15411937965836842,5.591180851638455e-09,0.48307802558156254
786,2000-01-03T11:59:00,215940.0,6,2,0.00250864215195179,2.50864215195179,0.001961722271516919,1.9617222715169191,0.004541871603578329,4.541871603578329,6,2,1.5489265425827625e-09,0.13382725327915068,1.137316463228899e-09,0.09826414242297687,2.4665942621737713e-09,0.21311374425181384
787,2000-01-04T11:59:00,302340.0,6,2,0.0031283849384635687,3.1283849384635687,0.0021593908313661814,2.1593908313661814,0.006921806838363409,6.921806838363409,6,2,1.1370000496668808e-09,0.0982368042912185,9.729345107345466e-10,0.08406154172746483,2.0882167106606175e-09,0.18042192380107736
788,2000-01-05T11:59:00,388740.0,6,2,0.0030497326515614986,3.0497326515614986,0.002297528088092804,2.297528088092804,0.005251741968095303,5.251741968095303,6,2,1.612907918335793e-09,0.13935524414421252,1.0911259673562768e-09,0.09427328357958231,3.676758231208055e-09,0.31767191117637594
789,2000-01-06T11:59:00,475140.0,6,2,0.0027201208285987377,2.7201208285987377,0.002113744616508484,2.113744616508484,0.005150238983333111,5.150238983333111,6,2,2.1298667274294303e-09,0.18402048524990278,1.3775114382497122e-09,0.11901698826477514,4.8659938300943395e-09,0.42042186692015093
790,2000-01-07T11:59:00,561540.0,6,2,0.004022412933409214,4.022412933409214,0.002755525754764676,2.755525754764676,0.008821612223982811,8.821612223982811,6,2,2.226488327039533e-09,0.19236859145621565,1.6260480739660466e-09,0.14049055359066642,4.93213114793889e-09,0.42613613118192006
791,2000-01-08T11:59:00,647940.0,6,2,0.003028378589078784,3.028378589078784,0.0024178491439670324,2.4178491439670324,0.005045327357947826,5.045327357947826,6,2,2.209019633880871e-09,0.19085929636730725,1.6243175693375633e-09,0.14034103799076547,4.2294194813052854e-09,0.36542184318477666
792,2000-01-09T11:59:00,734340.0,6,2,0.0029930523596704006,2.9930523596704006,0.002128237159922719,2.128237159922719,0.006281483452767134,6.281483452767134,6,2,3.0112801141513046e-09,0.2601746018626727,2.1095754032529612e-09,0.18226731484105585,5.864199348337706e-09,0.5066668236963778
793,2000-01-10T11:59:00,820740.0,6,2,0.0018982980400323868,1.8982980400323868,0.0016716750105842948,1.6716750105842948,0.0026014186441898346,2.6014186441898346,6,2,2.2959618650730818e-09,0.19837110514231426,1.4896479605397417e-09,0.12870558379063368,5.011495218809614e-09,0.43299318690515065
794,2000-01-11T11:59:00,907140.0,6,2,0.0024080213624984026,2.4080213624984026,0.001982077257707715,1.982077257707715,0.00417135376483202,4.17135376483202,6,2,2.1900352642489906e-09,0.1892190468311128,1.166875263081124e-09,0.10081802273020912,5.25331023126796e-09,0.45388600398155177
795,2000-01-12T11:59:00,993540.0,6,2,0.0014945421135053039,1.4945421135053039,0.0012591351987794042,1.2591351987794042,0.0028955964371562004,2.8955964371562004,6,2,1.943227578848905e-09,0.1678948628125454,1.3377473573328302e-09,0.11558137167355653,4.1620404900299945e-09,0.35960029833859153
796,2000-01-13T11:59:00,1079940.0,6,2,0.0016251177294179797,1.6251177294179797,0.001364396302960813,1.364396302960813,0.0028881821781396866,2.8881821781396866,6,2,1.8933083989480792e-09,0.16358184566911405,1.1748312322978904e-09,0.10150541847053773,4.436097267301875e-09,0.383278803894882
797,2000-01-14T11:59:00,1166340.0,6,2,0.0018338121008127928,1.8338121008127928,0.0013415617868304253,1.3415617868304253,0.0038287308998405933,3.8287308998405933,6,2,1.9587960142786187e-09,0.16923997563367266,1.3923783237501652e-09,0.12030148717201428,4.378640117153054e-09,0.3783145061220239
798,2000-01-15T11:59:00,1252740.0,6,2,0.003103408729657531,3.103408729657531,0.002300567226484418,2.300567226484418,0.0063933758065104485,6.3933758065104485,6,2,1.6346622944141131e-09,0.14123482223737938,1.389588999423097e-09,0.12006048955015558,2.989909875239505e-09,0.2583282132206932
799,2000-01-16T11:59:00,1339140.0,6,2,0.002780863782390952,2.780863782390952,0.0019407147774472833,1.9407147774472833,0.006195982918143272,6.195982918143272,6,2,1.7650031436389213e-09,0.1524962716104028,1.50176671098734e-09,0.12975264382930618,2.604948257101114e-09,0.22506752941353625
800,2000-01-17T11:59:00,1425540.0,6,2,0.002050281735137105,2.050281735137105,0.0016313594533130527,1.6313594533130527,0.004118597600609064,4.118597600609064,6,2,1.9333432632606673e-09,0.16704085794572165,1.724748344145155e-09,0.1490182569341414,2.6459174851112266e-09,0.22860727071360998
801,2000-01-18T11:59:00,1511940.0,6,2,0.0009675714536570013,0.9675714536570013,0.0007951320149004459,0.7951320149004459,0.0014975491212680936,1.4975491212680936,6,2,1.389608428326028e-09,0.12006216820736881,1.1249655651468515e-09,0.09719702482868797,2.2862503001874757e-09,0.1975320259361979
802,2000-01-19T11:59:00,1598340.0,6,2,0.0016428506933152676,1.6428506933152676,0.0012920004082843661,1.2920004082843661,0.0029308381490409374,2.9308381490409374,6,2,1.1636454022578846e-09,0.10053896275508123,9.429941272287579e-10,0.08147469259256468,2.0365364949981313e-09,0.17595675316783854
803,2000-01-20T11:59:00,1684740.0,6,2,0.003610366489738226,3.610366489738226,0.0017676805146038532,1.7676805146038532,0.008776482194662094,8.776482194662094,6,2,1.2410630301218362e-09,0.10722784580252664,9.119058841378092e-10,0.07878866838950671,2.3582373831487757e-09,0.20375170990405422
804,2000-01-21T11:59:00,1771140.0,6,2,0.0009537084260955453,0.9537084260955453,0.0008356054895557463,0.8356054895557463,0.0017907095607370138,1.7907095607370138,6,2,1.2995250431302452e-09,0.11227896372645318,1.0073828438095234e-09,0.08703787770514282,2.7057911466954465e-09,0.23378035507448658
805,2000-01-22T11:59:00,1857540.0,3,1,0.0007393794367089868,0.7393794367089868,0.0007100992370396852,0.7100992370396852,0.0009516181889921427,0.9516181889921427,3,1,3.873681930777195e-10,0.03346861188191497,3.2606783939570505e-10,0.028172261323788916,5.323059215633918e-10,0.045991231623077056
806,2000-01-23T11:59:00,1943940.0,3,1,0.0018018897389993072,1.8018897389993072,0.0017736678710207343,1.7736678710207343,0.002163676545023918,2.163676545023918,3,1,6.80511036410536e-10,0.05879615354587031,5.726798479877004e-10,0.04947953886613732,1.0740848210843978e-09,0.09280092854169197
807,2000-01-24T11:59:00,2030340.0,6,2,0.001817362499423325,1.817362499423325,0.001735776080749929,1.735776080749929,0.0026058820076286793,2.6058820076286793,6,2,2.4828596956183446e-09,0.21451907770142498,1.6256599399966376e-09,0.1404570188157095,5.40629052636632e-09,0.46710350147805
808,2000-01-25T11:59:00,2116740.0,6,2,0.0030264754313975573,3.0264754313975573,0.002359653590247035,2.359653590247035,0.00509045273065567,5.09045273065567,6,2,1.8887877928364105e-09,0.16319126530106587,1.390926041011653e-09,0.12017600994340683,3.979323537350865e-09,0.34381355362711474
809,2000-01-26T11:59:00,2203140.0,6,2,0.0018732923781499267,1.8732923781499267,0.0014849994331598282,1.4849994331598282,0.0038324303459376097,3.8324303459376097,6,2,1.2176838426469772e-09,0.10520788400469883,9.592241445588456e-10,0.08287696608988426,1.8865271567136688e-09,0.16299594634006098
810,2000-01-27T11:59:00,2289540.0,6,2,0.00411496264860034,4.11496264860034,0.0027588161174207926,2.7588161174207926,0.008055111393332481,8.055111393332481,6,2,1.0489098478672076e-09,0.09062581085572674,9.4558660901356e-10,0.08169868301877159,1.585318876173858e-09,0.13697155090142132
